Date,Open,High,Low,Close,Adj_Close,Volume,USD_Index,CPI,Yield_10Y,headline_count,avg_sentiment,std_sentiment,gold_return,gold_rolling_short,gold_rolling_long,gold_lag_1,usd_index_lag_1,sentiment_lag_1,gold_lag_7,usd_index_lag_7,sentiment_lag_7,gold_lag_30,usd_index_lag_30,sentiment_lag_30
2015-09-11,1110.8,1111.7,1098.2,1103.5,1103.5,81.0,95.19,237.498,2.2,0,0.0,0.0,-0.00540784136998651,1116.057142857143,1117.98,1109.5,95.46,0.0,1138.7,95.45,0.0,1088.4,97.56,0.0
2015-09-14,1107.8,1108.6,1104.1,1107.7,1107.7,19.0,95.25,237.498,2.18,0,0.0,0.0,0.0038060715903942555,1112.5142857142857,1118.4066666666668,1103.5,95.19,0.0,1132.5,95.83,0.0,1094.9,97.37,0.0
2015-09-15,1104.5,1104.5,1102.8,1102.8,1102.8,8.0,95.61,237.498,2.28,1,0.0,0.0,-0.004423580391802906,1109.5285714285715,1118.8533333333332,1107.7,95.25,0.0,1123.7,96.41,0.0,1089.4,97.49,0.0
2015-09-16,1109.8,1119.9,1109.8,1119.2,1119.2,31.0,95.42,237.498,2.3,1,0.5719,0.0,0.014871236851650371,1109.3285714285714,1119.8033333333333,1102.8,95.61,0.0,1120.6,96.23,0.0,1090.7,97.93,0.0
2015-09-17,1118.6,1130.5,1117.1,1117.3,1117.3,14.0,94.55,237.498,2.21,0,0.0,0.0,-0.0016976411722660067,1108.8857142857144,1120.8566666666666,1119.2,95.42,0.5719,1120.4,95.88,0.0,1085.7,97.96,0.0
2015-09-18,1128.3,1141.2,1127.8,1138.1,1138.1,59.0,94.86,237.498,2.13,0,0.0,0.0,0.018616307169068147,1114.0142857142857,1122.4533333333334,1117.3,94.55,0.0,1102.2,96.01,0.0,1090.2,97.83,0.0
2015-09-21,1137.6,1138.5,1130.8,1133.1,1133.1,17.0,95.89,237.498,2.2,1,0.0258,0.0,-0.004393287057376294,1117.3857142857144,1123.7533333333333,1138.1,94.86,0.0,1109.5,95.46,0.0,1094.1,97.56,0.0
2015-09-22,1132.6,1135.0,1122.5,1125.0,1125.0,43.0,96.28,237.498,2.14,1,0.0,0.0,-0.00714853057982523,1120.4571428571428,1124.4466666666667,1133.1,95.89,0.0258,1103.5,95.19,0.0,1104.2,97.16,0.34
2015-09-23,1128.6,1132.2,1128.3,1131.6,1131.6,33.0,96.07,237.498,2.16,1,0.34,0.0,0.005866666666666687,1123.8714285714284,1125.2466666666667,1125.0,96.28,0.0,1107.7,95.25,0.0,1107.6,97.29,0.0
2015-09-24,1133.0,1155.9,1133.0,1153.8,1153.8,37.0,95.99,237.498,2.13,0,0.0,0.0,0.019618239660657455,1131.1571428571428,1126.2666666666667,1131.6,96.07,0.34,1102.8,95.61,0.0,1123.2,96.26,-0.1806
2015-09-25,1149.8,1149.8,1143.4,1146.0,1146.0,56.0,96.27,237.498,2.17,0,0.0,0.0,-0.006760270410816394,1134.9857142857143,1127.2766666666664,1153.8,95.99,0.0,1119.2,95.42,0.5719,1115.7,96.45,-0.0986666666666666
2015-09-28,1133.2,1133.2,1132.0,1132.0,1132.0,4346.0,96.03,237.498,2.1,2,0.17,0.2404163056034262,-0.012216404886561949,1137.0857142857142,1127.9133333333334,1146.0,96.27,0.0,1117.3,94.55,0.0,1112.9,96.57,0.0
2015-09-29,1132.2,1134.4,1124.3,1127.1,1127.1,2417.0,95.89,237.498,2.05,0,0.0,0.0,-0.004328621908127328,1135.5142857142857,1128.1966666666667,1132.0,96.03,0.17,1138.1,94.86,0.0,1118.6,96.82,-0.7793
2015-09-30,1124.3,1126.0,1112.1,1115.5,1115.5,865.0,96.35,237.498,2.06,1,0.0,0.0,-0.010291899565255891,1133.0,1128.1433333333334,1127.1,95.89,0.0,1133.1,95.89,0.0258,1117.1,96.97,0.0
2015-10-01,1115.2,1119.0,1113.3,1114.2,1114.2,1181.0,96.19,237.733,2.05,0,0.0,0.0,-0.0011653966831016715,1131.4571428571428,1127.68,1115.5,96.35,0.0,1125.0,96.28,0.0,1128.1,96.46,0.0
2015-10-02,1112.2,1141.2,1105.8,1137.1,1137.1,323.0,95.83,237.733,1.99,0,0.0,0.0,0.02055286304074655,1132.242857142857,1127.15,1114.2,96.19,0.0,1131.6,96.07,0.34,1153.0,95.75,-0.4767
2015-10-05,1137.1,1141.7,1132.5,1138.1,1138.1,226.0,96.11,237.733,2.07,0,0.0,0.0,0.0008794301292762707,1130.0,1126.4333333333334,1137.1,95.83,0.0,1153.8,95.99,0.0,1159.6,94.83,0.0
2015-10-06,1136.3,1150.0,1136.3,1146.8,1146.8,145.0,95.46,237.733,2.05,1,0.0,0.0,0.0076443194798347935,1130.1142857142856,1126.2133333333334,1138.1,96.11,0.0,1146.0,96.27,0.0,1153.4,93.31,0.34
2015-10-07,1147.6,1152.9,1143.0,1149.0,1149.0,104.0,95.5,237.733,2.08,0,0.0,0.0,0.0019183815835368545,1132.542857142857,1126.5733333333333,1146.8,95.46,0.0,1132.0,96.03,0.17,1138.2,94.53,0.0
2015-10-08,1142.7,1146.7,1138.7,1144.7,1144.7,138.0,95.32,237.733,2.12,0,0.0,0.0,-0.003742384682332456,1135.0571428571427,1127.243333333333,1149.0,95.5,0.0,1127.1,95.89,0.0,1124.6,95.1,0.0
2015-10-09,1151.6,1157.2,1151.6,1156.3,1156.3,22.0,94.81,237.733,2.12,0,0.0,0.0,0.010133659474097945,1140.8857142857141,1128.3733333333332,1144.7,95.32,0.0,1115.5,96.35,0.0,1122.4,95.61,0.4197499999999999
2015-10-12,1155.9,1166.8,1155.9,1164.9,1164.9,40.0,94.84,237.733,2.12,0,0.0,0.0,0.007437516215515139,1148.1285714285714,1129.4333333333334,1156.3,94.81,0.0,1114.2,96.19,0.0,1133.1,96.11,0.0
2015-10-13,1163.5,1166.2,1154.9,1165.8,1165.8,132.0,94.76,237.733,2.06,0,0.0,0.0,0.0007725985063093965,1152.2285714285715,1130.5733333333333,1164.9,94.84,0.0,1137.1,95.83,0.0,1131.6,95.95,0.0
2015-10-14,1172.4,1189.0,1167.3,1180.1,1180.1,143.0,93.93,237.733,1.99,0,0.0,0.0,0.012266254932235432,1158.2285714285713,1131.9533333333336,1165.8,94.76,0.0,1138.1,96.11,0.0,1138.7,95.45,0.0
2015-10-15,1184.2,1188.3,1177.8,1187.9,1187.9,143.0,94.37,237.733,2.04,2,0.0,0.0,0.006609609355139545,1164.1,1133.8,1180.1,93.93,0.0,1146.8,95.46,0.0,1132.5,95.83,0.0
2015-10-16,1182.5,1184.1,1176.2,1183.6,1183.6,243.0,94.54,237.733,2.04,0,0.0,0.0,-0.003619833319303156,1169.0428571428572,1135.7966666666666,1187.9,94.37,0.0,1149.0,95.5,0.0,1123.7,96.41,0.0
2015-10-19,1176.5,1177.8,1169.3,1173.3,1173.3,62.0,94.96,237.733,2.04,1,0.0,0.0,-0.008702264278472427,1173.1285714285714,1137.5533333333333,1183.6,94.54,0.0,1144.7,95.32,0.0,1120.6,96.23,0.0
2015-10-20,1168.7,1179.1,1168.7,1178.0,1178.0,19.0,94.85,237.733,2.08,0,0.0,0.0,0.004005795619193675,1176.2285714285715,1139.4733333333331,1173.3,94.96,0.0,1156.3,94.81,0.0,1120.4,95.88,0.0
2015-10-21,1175.9,1176.4,1164.9,1167.6,1167.6,41.0,95.05,237.733,2.04,0,0.0,0.0,-0.008828522920203863,1176.6142857142856,1141.6533333333332,1178.0,94.85,0.0,1164.9,94.84,0.0,1102.2,96.01,0.0
2015-10-22,1166.2,1168.6,1163.5,1166.6,1166.6,48.0,96.34,237.733,2.04,0,0.0,0.0,-0.0008564576909900756,1176.7285714285713,1143.5566666666666,1167.6,95.05,0.0,1165.8,94.76,0.0,1109.5,95.46,0.0
2015-10-23,1166.2,1178.7,1163.3,1163.3,1163.3,38.0,97.07,237.733,2.09,0,0.0,0.0,-0.0028287330704611646,1174.3285714285714,1145.55,1166.6,96.34,0.0,1180.1,93.93,0.0,1103.5,95.19,0.0
2015-10-26,1165.1,1170.0,1163.8,1167.0,1167.0,176.0,96.86,237.733,2.07,1,0.7096,0.0,0.0031806068941804266,1171.3428571428572,1147.5266666666664,1163.3,97.07,0.0,1187.9,94.37,0.0,1107.7,95.25,0.0
2015-10-27,1164.5,1166.8,1162.0,1166.8,1166.8,302.0,96.91,237.733,2.05,0,0.0,0.0,-0.0001713796058269157,1168.9428571428573,1149.66,1167.0,96.86,0.7096,1183.6,94.54,0.0,1102.8,95.61,0.0
2015-10-28,1175.1,1182.7,1175.1,1177.1,1177.1,217.0,97.78,237.733,2.1,1,0.0,0.0,0.008827562564278413,1169.4857142857143,1151.59,1166.8,96.91,0.0,1173.3,94.96,0.0,1119.2,95.42,0.5719
2015-10-29,1158.0,1162.0,1144.9,1147.2,1147.2,329.0,97.28,237.733,2.19,3,0.0,0.0,-0.025401410245518563,1165.0857142857142,1152.5866666666666,1177.1,97.78,0.0,1178.0,94.85,0.0,1117.3,94.55,0.0
2015-10-30,1147.5,1147.6,1139.2,1141.5,1141.5,249.0,96.95,237.733,2.16,0,0.0,0.0,-0.004968619246861983,1161.357142857143,1152.7,1147.2,97.28,0.0,1167.6,95.05,0.0,1138.1,94.86,0.0
2015-11-02,1137.9,1138.7,1132.6,1135.8,1135.8,180.0,96.93,237.733,2.2,1,0.0,0.0,-0.004993429697766172,1156.9571428571428,1152.79,1141.5,96.95,0.0,1166.6,96.34,0.0,1133.1,95.89,0.0258
2015-11-03,1133.3,1134.7,1114.2,1114.2,1114.2,185.0,97.16,237.733,2.23,0,0.0,0.0,-0.019017432646592614,1149.942857142857,1152.4299999999998,1135.8,96.93,0.0,1163.3,97.07,0.0,1125.0,96.28,0.0
2015-11-04,1119.0,1121.9,1106.5,1106.5,1106.5,141.0,97.95,237.733,2.25,0,0.0,0.0,-0.00691078800933409,1141.3,1151.5933333333332,1114.2,97.16,0.0,1167.0,96.86,0.7096,1131.6,96.07,0.34
2015-11-05,1107.9,1110.7,1104.4,1104.4,1104.4,84.0,97.94,237.733,2.26,2,-0.23835,0.3370778025916272,-0.0018978761861725424,1132.3857142857144,1149.9466666666667,1106.5,97.95,0.0,1166.8,96.91,0.0,1153.8,95.99,0.0
2015-11-06,1105.2,1109.5,1084.8,1087.6,1087.6,78.0,99.16,237.733,2.34,0,0.0,0.0,-0.015211879753712632,1119.6,1148.0,1104.4,97.94,-0.23835,1177.1,97.78,0.0,1146.0,96.27,0.0
2015-11-09,1088.6,1088.6,1087.9,1087.9,1087.9,5.0,98.98,237.733,2.36,0,0.0,0.0,0.0002758367046709065,1111.1285714285716,1146.53,1087.6,99.16,0.0,1147.2,97.28,0.0,1132.0,96.03,0.17
2015-11-10,1090.1,1091.3,1085.0,1088.2,1088.2,18.0,99.29,237.733,2.32,0,0.0,0.0,0.0002757606397645329,1103.5142857142857,1145.2333333333333,1087.9,98.98,0.0,1141.5,96.95,0.0,1127.1,95.89,0.0
2015-11-11,1091.4,1091.4,1084.2,1084.7,1084.7,15.0,99.01,237.733,2.32,1,0.0,0.0,-0.0032163205293144204,1096.2142857142858,1144.2066666666665,1088.2,99.29,0.0,1135.8,96.93,0.0,1115.5,96.35,0.0
2015-11-12,1086.0,1086.6,1080.8,1080.8,1080.8,4.0,98.65,237.733,2.32,0,0.0,0.0,-0.003595464183645314,1091.4428571428573,1143.0933333333335,1084.7,99.01,0.0,1114.2,97.16,0.0,1114.2,96.19,0.0
2015-11-13,1083.1,1085.9,1080.8,1080.8,1080.8,23.0,98.99,237.733,2.28,0,0.0,0.0,0.0,1087.7714285714287,1141.2166666666667,1080.8,98.65,0.0,1106.5,97.95,0.0,1137.1,95.83,0.0
2015-11-16,1092.0,1092.4,1083.7,1083.7,1083.7,11.0,99.44,237.733,2.27,1,0.0,0.0,0.0026831976313841377,1084.8142857142857,1139.4033333333334,1080.8,98.99,0.0,1104.4,97.94,-0.23835,1138.1,96.11,0.0
2015-11-17,1075.5,1075.8,1065.1,1068.7,1068.7,6.0,99.63,237.733,2.25,1,0.0,0.0,-0.013841469041247612,1082.1142857142856,1136.8,1083.7,99.44,0.0,1087.6,99.16,0.0,1146.8,95.46,0.0
2015-11-18,1064.0,1071.9,1064.0,1068.8,1068.8,5.0,99.65,237.733,2.27,0,0.0,0.0,9.35716290819677e-05,1079.3857142857144,1134.1266666666668,1068.7,99.63,0.0,1087.9,98.98,0.0,1149.0,95.5,0.0
2015-11-19,1077.4,1082.4,1077.4,1078.0,1078.0,10.0,98.99,237.733,2.24,0,0.0,0.0,0.008607784431137855,1077.9285714285713,1131.9033333333334,1068.8,99.65,0.0,1088.2,99.29,0.0,1144.7,95.32,0.0
2015-11-20,1082.9,1082.9,1076.4,1076.4,1076.4,5.0,99.57,237.733,2.26,1,0.5927,0.0,-0.0014842300556585641,1076.7428571428572,1129.24,1078.0,98.99,0.0,1084.7,99.01,0.0,1156.3,94.81,0.0
2015-11-23,1070.0,1071.5,1066.8,1066.8,1066.8,57.0,99.8,237.733,2.25,0,0.0,0.0,-0.00891861761426993,1074.742857142857,1125.97,1076.4,99.57,0.5927,1080.8,98.65,0.0,1164.9,94.84,0.0
2015-11-24,1073.2,1079.4,1073.2,1074.3,1074.3,222.0,99.53,237.733,2.24,0,0.0,0.0,0.007030371203599506,1073.8142857142857,1122.9199999999998,1066.8,99.8,0.0,1080.8,98.99,0.0,1165.8,94.76,0.0
2015-11-25,1070.2,1072.0,1068.5,1070.5,1070.5,148662.0,99.8,237.733,2.23,0,0.0,0.0,-0.003537187005491882,1071.9285714285713,1119.2666666666667,1074.3,99.53,0.0,1083.7,99.44,0.0,1180.1,93.93,0.0
2015-11-27,1070.7,1074.2,1051.1,1056.2,1056.2,52133.0,100.02,237.733,2.22,0,0.0,0.0,-0.013358243811303128,1070.142857142857,1114.8766666666666,1070.5,99.8,0.0,1068.7,99.63,0.0,1187.9,94.37,0.0
2015-11-30,1056.5,1068.4,1052.1,1065.8,1065.8,4601.0,100.17,237.733,2.21,0,0.0,0.0,0.009089187653853248,1069.7142857142858,1110.95,1056.2,100.02,0.0,1068.8,99.65,0.0,1183.6,94.54,0.0
2015-12-01,1064.6,1074.6,1063.4,1063.8,1063.8,3441.0,99.8,237.761,2.15,1,0.6608,0.0,-0.001876524676299507,1067.6857142857143,1107.3,1065.8,100.17,0.0,1078.0,98.99,0.0,1173.3,94.96,0.0
2015-12-02,1068.7,1069.5,1049.6,1054.2,1054.2,503.0,99.99,237.761,2.18,0,0.0,0.0,-0.009024252679074918,1064.5142857142857,1103.1733333333332,1063.8,99.8,0.6608,1076.4,99.57,0.5927,1178.0,94.85,0.0
2015-12-03,1054.4,1064.6,1046.2,1061.7,1061.7,1161.0,97.62,237.761,2.33,2,0.0,0.0,0.007114399544678518,1063.7857142857142,1099.6433333333332,1054.2,99.99,0.0,1066.8,99.8,0.0,1167.6,95.05,0.0
2015-12-04,1063.0,1088.8,1058.7,1084.5,1084.5,889.0,98.35,237.761,2.28,0,0.0,0.0,0.02147499293585753,1065.242857142857,1096.9066666666665,1061.7,97.62,0.0,1074.3,99.53,0.0,1166.6,96.34,0.0
2015-12-07,1084.9,1086.5,1067.4,1076.4,1076.4,656.0,98.66,237.761,2.23,1,-0.2732,0.0,-0.007468879668049655,1066.0857142857144,1094.01,1084.5,98.35,0.0,1070.5,99.8,0.0,1163.3,97.07,0.0
2015-12-08,1071.0,1078.4,1069.6,1076.3,1076.3,306.0,98.47,237.761,2.24,1,0.2732,0.0,-9.290226681546443e-05,1068.957142857143,1090.9866666666667,1076.4,98.66,-0.2732,1056.2,100.02,0.0,1167.0,96.86,0.7096
2015-12-09,1075.1,1086.0,1070.6,1077.6,1077.6,386.0,97.35,237.761,2.22,1,0.0,0.0,0.0012078416798289027,1070.642857142857,1088.0133333333333,1076.3,98.47,0.2732,1065.8,100.17,0.0,1166.8,96.91,0.0
2015-12-10,1073.0,1076.3,1071.7,1073.1,1073.1,226.0,97.94,237.761,2.24,1,0.3818,0.0,-0.004175946547884224,1071.9714285714285,1084.5466666666666,1077.6,97.35,0.0,1063.8,99.8,0.6608,1177.1,97.78,0.0
2015-12-11,1067.8,1079.4,1064.4,1076.9,1076.9,410.0,97.57,237.761,2.13,1,0.0,0.0,0.003541142484391191,1075.2142857142858,1082.2033333333334,1073.1,97.94,0.3818,1054.2,99.99,0.0,1147.2,97.28,0.0
2015-12-14,1074.0,1076.7,1060.0,1064.7,1064.7,509.0,97.6,237.761,2.23,0,0.0,0.0,-0.011328814188875547,1075.642857142857,1079.6433333333332,1076.9,97.57,0.0,1061.7,97.62,0.0,1141.5,96.95,0.0
2015-12-15,1064.6,1066.2,1061.8,1062.9,1062.9,220.0,98.22,237.761,2.28,1,0.3818,0.0,-0.0016906170752324368,1072.557142857143,1077.2133333333334,1064.7,97.6,0.0,1084.5,98.35,0.0,1135.8,96.93,0.0
2015-12-16,1064.8,1078.7,1064.3,1078.0,1078.0,81.0,97.87,237.761,2.3,0,0.0,0.0,0.014206416407940514,1072.7857142857142,1076.0066666666667,1062.9,98.22,0.3818,1076.4,98.66,-0.2732,1114.2,97.16,0.0
2015-12-17,1072.6,1072.6,1050.5,1050.8,1050.8,56.0,99.27,237.761,2.24,0,0.0,0.0,-0.0252319109461967,1069.142857142857,1074.15,1078.0,97.87,0.0,1076.3,98.47,0.2732,1106.5,97.95,0.0
2015-12-18,1053.7,1070.3,1052.7,1066.2,1066.2,253.0,98.7,237.761,2.19,0,0.0,0.0,0.01465550057099363,1067.5142857142857,1072.8766666666666,1050.8,99.27,0.0,1077.6,97.35,0.0,1104.4,97.94,-0.23835
2015-12-21,1070.2,1081.9,1070.2,1081.9,1081.9,26.0,98.46,237.761,2.2,1,0.0,0.0,0.014725192271618948,1068.7714285714285,1072.6866666666667,1066.2,98.7,0.0,1073.1,97.94,0.3818,1087.6,99.16,0.0
2015-12-22,1078.6,1078.6,1073.8,1074.8,1074.8,106.0,98.24,237.761,2.24,0,0.0,0.0,-0.006562528884370256,1068.4714285714285,1072.25,1081.9,98.46,0.0,1076.9,97.57,0.0,1087.9,98.98,0.0
2015-12-23,1074.5,1074.8,1069.4,1069.4,1069.4,202.0,98.34,237.761,2.27,0,0.0,0.0,-0.0050241905470783665,1069.142857142857,1071.6233333333334,1074.8,98.24,0.0,1064.7,97.6,0.0,1088.2,99.29,0.0
2015-12-24,1074.3,1077.8,1073.5,1077.2,1077.2,24.0,97.98,237.761,2.25,1,0.0,0.0,0.007293809612866964,1071.1857142857143,1071.3733333333334,1069.4,98.34,0.0,1062.9,98.22,0.3818,1084.7,99.01,0.0
2015-12-28,1077.9,1098.8,1070.5,1070.5,1070.5,361.0,97.92,237.761,2.24,1,0.0,0.0,-0.0062198291867805455,1070.1142857142856,1071.03,1077.2,97.98,0.0,1078.0,97.87,0.0,1080.8,98.65,0.0
2015-12-29,1079.1,1079.7,1077.5,1077.5,1077.5,252.0,98.1,237.761,2.32,0,0.0,0.0,0.006539000467071565,1073.9285714285713,1070.92,1070.5,97.92,0.0,1050.8,99.27,0.0,1080.8,98.99,0.0
2015-12-30,1068.6,1070.2,1059.7,1060.1,1060.1,71.0,98.27,237.761,2.31,0,0.0,0.0,-0.016148491879350413,1073.0571428571427,1070.1333333333334,1077.5,98.1,0.0,1066.2,98.7,0.0,1083.7,99.44,0.0
2015-12-31,1061.9,1062.0,1058.5,1060.3,1060.3,10.0,98.63,237.761,2.27,1,0.0387,0.0,0.00018866144703344467,1069.9714285714285,1069.8533333333332,1060.1,98.27,0.0,1081.9,98.46,0.0,1068.7,99.63,0.0
2016-01-04,1063.4,1082.5,1063.2,1075.1,1075.1,143.0,98.87,237.761,2.24,1,0.0,0.0,0.013958313684806045,1070.0142857142857,1070.0633333333333,1060.3,98.63,0.0387,1074.8,98.24,0.0,1068.8,99.65,0.0
2016-01-05,1075.6,1081.5,1075.3,1078.4,1078.4,82.0,99.4,237.761,2.25,0,0.0,0.0,0.0030694819086598546,1071.3,1070.0766666666666,1075.1,98.87,0.0,1069.4,98.34,0.0,1078.0,98.99,0.0
2016-01-06,1081.6,1093.7,1081.6,1091.9,1091.9,52.0,99.18,237.761,2.18,0,0.0,0.0,0.012518545994065322,1073.3999999999999,1070.5933333333332,1078.4,99.4,0.0,1077.2,97.98,0.0,1076.4,99.57,0.5927
2016-01-07,1091.6,1109.4,1091.6,1107.7,1107.7,122.0,98.22,237.761,2.16,1,0.0,0.0,0.014470189577800108,1078.7142857142858,1071.9566666666667,1091.9,99.18,0.0,1070.5,97.92,0.0,1066.8,99.8,0.0
2016-01-08,1111.1,1111.1,1093.0,1097.8,1097.8,98.0,98.54,237.761,2.13,0,0.0,0.0,-0.008937437934458892,1081.6142857142856,1072.74,1107.7,98.22,0.0,1077.5,98.1,0.0,1074.3,99.53,0.0
2016-01-11,1105.7,1107.9,1096.5,1096.5,1096.5,43.0,98.73,237.761,2.17,1,0.5574,0.0,-0.001184186554928024,1086.814285714286,1073.6066666666668,1097.8,98.54,0.0,1060.1,98.27,0.0,1070.5,99.8,0.0
2016-01-12,1093.8,1098.5,1084.0,1085.6,1085.6,87.0,98.97,237.761,2.12,1,0.0,0.0,-0.009940720474236331,1090.4285714285713,1074.5866666666666,1096.5,98.73,0.5574,1060.3,98.63,0.0387,1056.2,100.02,0.0
2016-01-13,1081.5,1093.9,1081.5,1087.5,1087.5,50.0,98.93,237.761,2.08,1,0.0,0.0,0.0017501842299190162,1092.2,1075.31,1085.6,98.97,0.0,1075.1,98.87,0.0,1065.8,100.17,0.0
2016-01-14,1091.5,1091.5,1073.7,1073.9,1073.9,59.0,99.09,237.761,2.1,0,0.0,0.0,-0.012505747126436706,1091.5571428571427,1075.6466666666668,1087.5,98.93,0.0,1078.4,99.4,0.0,1063.8,99.8,0.6608
2016-01-15,1085.0,1095.8,1081.8,1091.5,1091.5,44.0,98.96,237.761,2.03,1,0.0,0.0,0.016388863022627653,1091.5,1076.89,1073.9,99.09,0.0,1091.9,99.18,0.0,1054.2,99.99,0.0
2016-01-19,1089.8,1094.4,1084.9,1089.9,1089.9,17.0,98.99,237.761,2.06,0,0.0,0.0,-0.0014658726523132382,1088.9571428571428,1077.8300000000002,1091.5,98.96,0.0,1107.7,98.22,0.0,1061.7,97.62,0.0
2016-01-20,1099.8,1109.8,1099.8,1107.1,1107.1,30.0,99.09,237.761,2.01,1,-0.296,0.0,0.015781264336177436,1090.2857142857142,1078.5833333333333,1089.9,98.99,0.0,1097.8,98.54,0.0,1084.5,98.35,0.0
2016-01-21,1103.6,1103.6,1094.1,1099.1,1099.1,16.0,99.06,237.761,2.02,0,0.0,0.0,-0.0072260861710775615,1090.6571428571428,1079.34,1107.1,99.09,-0.296,1096.5,98.73,0.5574,1076.4,98.66,-0.2732
2016-01-22,1098.0,1103.2,1097.2,1097.2,1097.2,4.0,99.57,237.761,2.07,0,0.0,0.0,-0.0017286871076334087,1092.3142857142857,1080.0366666666666,1099.1,99.06,0.0,1085.6,98.97,0.0,1076.3,98.47,0.2732
2016-01-25,1099.3,1109.3,1099.3,1106.2,1106.2,8.0,99.36,237.761,2.03,1,-0.7269,0.0,0.008202697776157564,1094.9857142857143,1080.99,1097.2,99.57,0.0,1087.5,98.93,0.0,1077.6,97.35,0.0
2016-01-26,1115.1,1121.7,1114.3,1121.7,1121.7,181.0,99.36,237.761,2.01,0,0.0,0.0,0.014011932742722832,1101.814285714286,1082.6100000000001,1106.2,99.36,-0.7269,1073.9,99.09,0.0,1073.1,97.94,0.3818
2016-01-27,1117.8,1117.8,1115.8,1116.1,1116.1,168706.0,98.9,237.761,2.02,1,-0.3182,0.0,-0.0049924222162789356,1105.3285714285714,1083.9166666666667,1121.7,99.36,0.0,1091.5,98.96,0.0,1076.9,97.57,0.0
2016-01-28,1125.4,1125.7,1109.8,1115.6,1115.6,52861.0,98.51,237.761,2.0,0,0.0,0.0,-0.00044798853149363715,1109.0,1085.6133333333332,1116.1,98.9,-0.3182,1089.9,98.99,0.0,1064.7,97.6,0.0
2016-01-29,1114.4,1118.6,1108.8,1116.4,1116.4,6955.0,99.61,237.761,1.94,1,0.0,0.0,0.0007171029042669641,1110.3285714285714,1087.3966666666668,1115.6,98.51,0.0,1107.1,99.09,-0.296,1062.9,98.22,0.3818
2016-02-01,1116.7,1130.0,1115.3,1127.9,1127.9,1682.0,99.0,237.336,1.97,1,0.25,0.0,0.010300967395198812,1114.4428571428573,1089.0600000000002,1116.4,99.61,0.0,1099.1,99.06,0.0,1078.0,97.87,0.0
2016-02-02,1128.3,1131.4,1123.0,1127.3,1127.3,1230.0,98.87,237.336,1.87,1,-0.2732,0.0,-0.0005319620533736913,1118.7428571428572,1091.61,1127.9,99.0,0.25,1097.2,99.57,0.0,1050.8,99.27,0.0
2016-02-03,1128.5,1146.0,1125.0,1141.3,1141.3,1630.0,97.29,237.336,1.88,0,0.0,0.0,0.012419054377716732,1123.7571428571428,1094.1133333333335,1127.3,98.87,-0.2732,1106.2,99.36,-0.7269,1066.2,98.7,0.0
2016-02-04,1142.5,1157.6,1141.0,1157.6,1157.6,771.0,96.47,237.336,1.87,1,-0.296,0.0,0.014281959169368141,1128.8857142857144,1096.6366666666665,1141.3,97.29,0.0,1121.7,99.36,0.0,1081.9,98.46,0.0
2016-02-05,1155.6,1174.8,1146.0,1157.8,1157.8,877.0,97.03,237.336,1.86,1,0.0,0.0,0.00017277125086390122,1134.8428571428572,1099.4033333333332,1157.6,96.47,-0.296,1116.1,98.9,-0.3182,1074.8,98.24,0.0
2016-02-08,1173.5,1200.4,1165.0,1197.9,1197.9,931.0,96.57,237.336,1.75,1,-0.631,0.0,0.03463465192606674,1146.6,1103.6866666666667,1157.8,97.03,0.0,1115.6,98.51,0.0,1069.4,98.34,0.0
2016-02-09,1188.7,1199.2,1186.7,1198.7,1198.7,700.0,96.07,237.336,1.74,0,0.0,0.0,0.0006678353785791735,1158.357142857143,1107.7366666666667,1197.9,96.57,-0.631,1116.4,99.61,0.0,1077.2,97.98,0.0
2016-02-10,1189.8,1197.7,1182.1,1194.7,1194.7,671.0,95.89,237.336,1.71,0,0.0,0.0,-0.003336948360724068,1167.8999999999999,1111.8766666666666,1198.7,96.07,0.0,1127.9,99.0,0.25,1070.5,97.92,0.0
2016-02-11,1205.6,1260.8,1204.6,1247.9,1247.9,995.0,95.56,237.336,1.63,0,0.0,0.0,0.044530007533271965,1185.1285714285716,1117.5566666666666,1194.7,95.89,0.0,1127.3,98.87,-0.2732,1077.5,98.1,0.0
2016-02-12,1247.8,1247.8,1233.5,1239.1,1239.1,250.0,95.98,237.336,1.74,1,0.0,0.0,-0.007051847103133446,1199.1000000000001,1123.5233333333333,1247.9,95.56,0.0,1141.3,97.29,0.0,1060.1,98.27,0.0
2016-02-16,1233.1,1233.6,1193.6,1207.9,1207.9,422.0,96.87,237.336,1.78,0,0.0,0.0,-0.02517956581389702,1206.2857142857142,1128.4433333333334,1239.1,95.98,0.0,1157.6,96.47,-0.296,1060.3,98.63,0.0387
2016-02-17,1196.5,1212.9,1196.5,1211.1,1211.1,53.0,96.79,237.336,1.81,2,0.10115,0.1430477018340385,0.0026492259292987264,1213.9,1132.9766666666667,1207.9,96.87,0.0,1157.8,97.03,0.0,1075.1,98.87,0.0
2016-02-18,1209.6,1239.2,1201.6,1226.1,1226.1,315.0,96.95,237.336,1.75,0,0.0,0.0,0.012385434728759082,1217.9285714285713,1137.9,1211.1,96.79,0.10115,1197.9,96.57,-0.631,1078.4,99.4,0.0
2016-02-19,1230.8,1232.8,1221.8,1230.4,1230.4,76.0,96.6,237.336,1.76,0,0.0,0.0,0.0035070548894871045,1222.457142857143,1142.5166666666667,1226.1,96.95,0.0,1198.7,96.07,0.0,1091.9,99.18,0.0
